date,content,id,url,lang
2022-02-27 23:56:49+00:00,@ctlelisa @Patate2Meda J'ai besoin de refr ma liste de fripes en idf si t'as des bonnes adresses je suis preneur !!!,1498084740603072513,https://twitter.com/LUNICITE_/status/1498084740603072513,fr
2022-02-27 23:43:51+00:00,"Allez demain c'est fripes dans Berlin, j'ai hâte mamaaa",1498081474666450954,https://twitter.com/daemon_schiele/status/1498081474666450954,fr
2022-02-27 22:58:35+00:00,Mdrr quand tu trouves un pull Ralph Lauren a 30 balles au lieu de 300€ en très bon état en + sah vive les fripes https://t.co/3GzajqF7lw,1498070082093662210,https://twitter.com/yondaaaime01/status/1498070082093662210,fr
2022-02-27 22:21:41+00:00,le concept de laver les vêtements ? le fait que les vêtements neufs puent la mort ? et en plus sont plein de produits horribles ? l’exploitation humaine derrière l’industrie textile ? le fait que les fripes chères soient pas des fripes ? c’est trop vrmt,1498060798798749697,https://twitter.com/vodkass__/status/1498060798798749697,fr
2022-02-27 21:58:42+00:00,@Missaann @AkumaAkaMoi @Patate2Meda Oui c’est ça encore il y en a qui le font dans une démarche écologique mais c’est grv dommage que des gens qui ont les moyens voient ça comme une mode à cause d’eux certaines fripes augmentent leur prix,1498055012391559175,https://twitter.com/_aBLaa__/status/1498055012391559175,fr
2022-02-27 20:11:03+00:00,bah va en fripes https://t.co/c3Az08DeWk,1498027924817158152,https://twitter.com/bobylowkey/status/1498027924817158152,fr
2022-02-27 18:45:02+00:00,"@antoinem_24 Jsais pas où tu vas, mais les fripes style kiloshop (ou tu payes littéralement au kilo) snowbunny aka les friperies de châtelet ce ne sont pas de vraies friperies. Va à barbes, emmaus, guerisol etc. Bref faut chercher et se renseigner. Jeans a 3-5€ un Levi’s a 10 🤷🏽‍♀️",1498006277623926786,https://twitter.com/elinawmn/status/1498006277623926786,fr
2022-02-27 18:02:24+00:00,"@dietbarthe prcq je suis frustré qu’on soit pas allés aux fripes, j’avais une tenue trop classe juste pour ça :(",1497995549185875970,https://twitter.com/Roroctogone/status/1497995549185875970,fr
2022-02-27 16:48:58+00:00,bizarre les fripes où il va hein https://t.co/PH7n62ichj,1497977066867896320,https://twitter.com/d33p4in/status/1497977066867896320,fr
2022-02-27 16:38:40+00:00,"Change de frippe 😶, parce que je sais pas dans quelles fripes vous allez hein https://t.co/oElka4VU7L",1497974473257062407,https://twitter.com/UneCamerounaizz/status/1497974473257062407,fr
2022-02-27 16:30:59+00:00,les bébés qui naissent ils sont tout fripés omggg pitié,1497972539506577413,https://twitter.com/arianakfd/status/1497972539506577413,fr
2022-02-27 16:04:40+00:00,Je fais trop ma connaisseuse de vintage mais je fais les fripes depuis au moins la 1ere au lycée donc 2017 frère je commence à savoir quand je me fais arnaquer mais bon si j'ai un coup de cœur j'achète 😭,1497965917942292483,https://twitter.com/chloeisasmurf/status/1497965917942292483,fr
2022-02-27 15:44:45+00:00,@AkumaAkaMoi @Patate2Meda Perso j’achète pas dedans mais certains abusent des prix oui et mtn c’est à la mode d’aller en fripes donc il y en a ils en profitent,1497960907971911690,https://twitter.com/_aBLaa__/status/1497960907971911690,fr
2022-02-27 15:38:11+00:00,Les meufs qui mettent des fripes excusez moi mais je les vois comme des crasseuses https://t.co/xuwliZMYtI,1497959251863609345,https://twitter.com/IsmahillI/status/1497959251863609345,fr
2022-02-27 15:24:30+00:00,coup de gueule car les fripes sont devenues TROP CHERES puree c quoi ce bordel,1497955809858400256,https://twitter.com/cynbbou/status/1497955809858400256,fr
2022-02-27 12:46:00+00:00,@Rationemesis Omg so cool. Fripes? 😍,1497915921456787456,https://twitter.com/parkjidhoon/status/1497915921456787456,en
2022-02-27 10:19:05+00:00,Ta mère la fripes,1497878947979309059,https://twitter.com/TaMereLeB0t/status/1497878947979309059,fr
2022-02-27 09:09:01+00:00,@SinaIoense faut aller en fripes,1497861317025218563,https://twitter.com/m4louv/status/1497861317025218563,fr
